time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2024/07/05/10:38:57.779373,14415,1720190337,743851900,odom,base_link,6.969138945262938,5.559222765085671,0.0,0.0,0.0,-0.393437982701878,0.9193511591157519,"(0.003914520828705335, 8.031795813937579e-07, 0.0, 0.0, 0.0, 3.766932132175093e-05, 8.031795813937836e-07, 0.0039144455638607375, 0.0, 0.0, 0.0, 3.594069074943415e-05, 0.0, 0.0, 0.004342268227165065, -0.0017302218901896877, -0.0008322237247661271, 0.0, 0.0, 0.0, -0.001730221890189708, 22.228014317619607, -1.9199841277101453, 0.0, 0.0, 0.0, -0.0008322237247661749, -1.919984127710139, 15.004061676421964, 0.0, 3.766932132175094e-05, 3.594069074943415e-05, 0.0, 0.0, 0.0, 0.003992383326808908)",0.548466972143976,-0.00011143585540339276,0.0,0.0,0.0,0.003667701030592876,"(0.06462547054450686, 1.824760195869222e-08, 0.0, 0.0, 0.0, 6.537719612108892e-10, 1.8247601958616893e-08, 0.06468463371590283, 0.0, 0.0, 0.0, 2.575985480645902e-06, 0.0, 0.0, 4.554523571124763, -0.26803170172675256, 0.7899290446841829, 0.0, 0.0, 0.0, -0.2680317017267528, 0.28293117475401963, -0.0057458894094974625, 0.0, 0.0, 0.0, 0.7899290446841833, -0.005745889409497401, 0.1887291760055956, 0.0, 6.537719612103016e-10, 2.5759854806459014e-06, 0.0, 0.0, 0.0, 0.003414256922644365)"
2024/07/05/10:38:57.829325,14416,1720190337,774852037,odom,base_link,6.979454639266852,5.5483971139560975,0.0,0.0,0.0,-0.3935677939841723,0.9192955953002452,"(0.0026855234314599715, 3.51480348552366e-07, 0.0, 0.0, 0.0, 1.8243334260673165e-05, 3.5148034855237365e-07, 0.0026854903927061697, 0.0, 0.0, 0.0, 1.740490824824293e-05, 0.0, 0.0, 0.002853165533842613, -0.001159627809410558, -0.0008247154793182146, 0.0, 0.0, 0.0, -0.0011596278094105717, 22.370321020773336, -1.9294604272613063, 0.0, 0.0, 0.0, -0.0008247154793182281, -1.9294604272613, 15.096136466752403, 0.0, 1.8243334260673168e-05, 1.740490824824293e-05, 0.0, 0.0, 0.0, 0.002698923054308975)",0.5462176879648356,-0.00010906353823479512,0.0,0.0,0.0,0.0035360126342559917,"(0.0630510509418821, 1.7329368241987358e-08, 0.0, 0.0, 0.0, 5.533171717684023e-10, 1.7329368241848477e-08, 0.06310950724337361, 0.0, 0.0, 0.0, 3.0738963284895416e-06, 0.0, 0.0, 4.579775310400237, -0.26829321816239665, 0.7932856668662296, 0.0, 0.0, 0.0, -0.2682932181623969, 0.2832354824032131, -0.005767898435130985, 0.0, 0.0, 0.0, 0.79328566686623, -0.005767898435130923, 0.18895410174103702, 0.0, 5.533171717683538e-10, 3.0738963284895403e-06, 0.0, 0.0, 0.0, 0.004027610461923068)"
2024/07/05/10:38:57.879725,14417,1720190337,846852064,odom,base_link,7.008057740315511,5.518376467445801,0.0,0.0,0.0,-0.39367111122499904,0.9192513563693417,"(0.003914363722065633, 8.041282246751969e-07, 0.0, 0.0, 0.0, 3.770659394117144e-05, 8.041282246751773e-07, 0.003914286783925731, 0.0, 0.0, 0.0, 3.594003170898186e-05, 0.0, 0.0, 0.004342237208221019, -0.0019911858718490126, -0.0011661370311912178, 0.0, 0.0, 0.0, -0.001991185871849045, 22.703658849236774, -1.950554456343065, 0.0, 0.0, 0.0, -0.001166137031191336, -1.9505544563430588, 15.31202552265353, 0.0, 3.770659394117144e-05, 3.5940031708981854e-05, 0.0, 0.0, 0.0, 0.003992480923167684)",0.5487094229910039,-0.00011029912639259495,0.0,0.0,0.0,0.00392039372619135,"(0.06461829375211456, 1.6933170081443877e-08, 0.0, 0.0, 0.0, 4.0947133112780934e-10, 1.693317008236565e-08, 0.06467754482911273, 0.0, 0.0, 0.0, 2.6298980411379355e-06, 0.0, 0.0, 4.644460547488474, -0.26906688124387834, 0.8001823688351358, 0.0, 0.0, 0.0, -0.26906688124387856, 0.28394725411175287, -0.0057900634175546035, 0.0, 0.0, 0.0, 0.8001823688351363, -0.005790063417554542, 0.18961439696416352, 0.0, 4.0947133112803526e-10, 2.6298980411379342e-06, 0.0, 0.0, 0.0, 0.003444561338750182)"
2024/07/05/10:38:57.929434,14418,1720190337,877851963,odom,base_link,7.018432676231481,5.507468958334284,0.0,0.0,0.0,-0.3938457427249945,0.919176550471887,"(0.002685481699212689, 3.518767511762141e-07, 0.0, 0.0, 0.0, 1.8261207601561437e-05, 3.518767511762052e-07, 0.0026854479241354917, 0.0, 0.0, 0.0, 1.7404433163144843e-05, 0.0, 0.0, 0.0028531708346302437, -0.0013041232069179558, -0.0010485194956347827, 0.0, 0.0, 0.0, -0.0013041232069179792, 22.847551167974604, -1.9603610362021007, 0.0, 0.0, 0.0, -0.001048519495634864, -1.9603610362020947, 15.405132177929854, 0.0, 1.8261207601561437e-05, 1.740443316314485e-05, 0.0, 0.0, 0.0, 0.002698978047696611)",0.5465578306911687,-0.00011117988523901034,0.0,0.0,0.0,0.003775773364187338,"(0.06304443336084962, 1.6140329795287288e-08, 0.0, 0.0, 0.0, 3.698137545655431e-10, 1.6140329795917844e-08, 0.06310297192332286, 0.0, 0.0, 0.0, 3.116109826027943e-06, 0.0, 0.0, 4.67039382974057, -0.2693172799480438, 0.8035639726704841, 0.0, 0.0, 0.0, -0.269317279948044, 0.28425059199214997, -0.005815230303902681, 0.0, 0.0, 0.0, 0.8035639726704845, -0.0058152303039026194, 0.18982931085614568, 0.0, 3.6981375456536313e-10, 3.1161098260279423e-06, 0.0, 0.0, 0.0, 0.004057744133418607)"
2024/07/05/10:38:57.979944,14419,1720190337,949851990,odom,base_link,7.046844081132785,5.47763928992139,0.0,0.0,0.0,-0.39374672095326313,0.9192189726820009,"(0.003914335498596064, 8.047683460583878e-07, 0.0, 0.0, 0.0, 3.772685656042066e-05, 8.047683460583587e-07, 0.003914257284002749, 0.0, 0.0, 0.0, 3.593838482949381e-05, 0.0, 0.0, 0.004342250795241934, -0.002145606421081198, -0.0014439437951704744, 0.0, 0.0, 0.0, -0.0021456064210812528, 23.18483556092007, -1.9819410073853243, 0.0, 0.0, 0.0, -0.0014439437951705414, -1.9819410073853185, 15.623795400004177, 0.0, 3.772685656042066e-05, 3.593838482949381e-05, 0.0, 0.0, 0.0, 0.003992554878788779)",0.5487155333900078,-0.00011397408062725844,0.0,0.0,0.0,0.002578450824465793,"(0.06461231754085323, 1.5869176424187752e-08, 0.0, 0.0, 0.0, 3.213027589041018e-10, 1.5869176425244912e-08, 0.06467164954897192, 0.0, 0.0, 0.0, 2.647700704301162e-06, 0.0, 0.0, 4.736249434728185, -0.2700815199931119, 0.8105115546903475, 0.0, 0.0, 0.0, -0.27008151999311214, 0.28496178477278705, -0.005839775684666109, 0.0, 0.0, 0.0, 0.810511554690348, -0.005839775684666046, 0.1904809061674325, 0.0, 3.21302758904044e-10, 2.647700704301161e-06, 0.0, 0.0, 0.0, 0.0034564639647757687)"
2024/07/05/10:38:58.029177,14420,1720190337,980852127,odom,base_link,7.057162688600751,5.466821066148396,0.0,0.0,0.0,-0.3936618501454302,0.9192553223887675,"(0.0026854731396363284, 3.5206388798428475e-07, 0.0, 0.0, 0.0, 1.826744724819371e-05, 3.520638879842763e-07, 0.0026854389515344745, 0.0, 0.0, 0.0, 1.740259916950584e-05, 0.0, 0.0, 0.0028531798758288226, -0.0013983323565900066, -0.0011926736224206866, 0.0, 0.0, 0.0, -0.0013983323565900417, 23.330563358158223, -1.9916587142929518, 0.0, 0.0, 0.0, -0.0011926736224206948, -1.991658714292946, 15.717784786707067, 0.0, 1.8267447248193714e-05, 1.740259916950584e-05, 0.0, 0.0, 0.0, 0.0026990118605951796)",0.5464481098455815,-0.00010834979367743809,0.0,0.0,0.0,0.00250351473401957,"(0.06303910658669337, 1.541806328518299e-08, 0.0, 0.0, 0.0, 5.397683207174456e-10, 1.5418063286247988e-08, 0.0630977214890837, 0.0, 0.0, 0.0, 3.1282640107120712e-06, 0.0, 0.0, 4.762740893868597, -0.270324131747939, 0.8139126358772104, 0.0, 0.0, 0.0, -0.27032413174793923, 0.28526450331857023, -0.005866979442708, 0.0, 0.0, 0.0, 0.8139126358772109, -0.005866979442707938, 0.19068929254973166, 0.0, 5.397683207168821e-10, 3.1282640107120712e-06, 0.0, 0.0, 0.0, 0.0040695843055560624)"
2024/07/05/10:38:58.079685,14421,1720190338,52851915,odom,base_link,7.085856995991879,5.436766470762129,0.0,0.0,0.0,-0.3934228185486391,0.91935764849445,"(0.003914299403820196, 8.052060749438654e-07, 0.0, 0.0, 0.0, 3.771416163439883e-05, 8.052060749438876e-07, 0.003914222723689858, 0.0, 0.0, 0.0, 3.5973359203870955e-05, 0.0, 0.0, 0.004342240312691345, -0.002284017594005817, -0.001620349006840261, 0.0, 0.0, 0.0, -0.0022840175940058737, 23.67224043036557, -2.012799378337103, 0.0, 0.0, 0.0, -0.0016203490068401889, -2.0127993783370974, 15.93885528434526, 0.0, 3.7714161634398837e-05, 3.5973359203870955e-05, 0.0, 0.0, 0.0, 0.003992572579124105)",0.5490028650130331,-9.790625783663894e-05,0.0,0.0,0.0,-0.0021764666063400825,"(0.06460761383571961, 1.5501585435762382e-08, 0.0, 0.0, 0.0, 6.139883743743416e-10, 1.5501585435550958e-08, 0.06466701851049975, 0.0, 0.0, 0.0, 2.6516294488102584e-06, 0.0, 0.0, 4.82944405087707, -0.27106785790233234, 0.8208986116473639, 0.0, 0.0, 0.0, -0.2710678579023326, 0.285974734279636, -0.005893196463392792, 0.0, 0.0, 0.0, 0.8208986116473643, -0.005893196463392729, 0.19133891696289182, 0.0, 6.139883743736032e-10, 2.6516294488102584e-06, 0.0, 0.0, 0.0, 0.003461126277760027)"
2024/07/05/10:38:58.129479,14422,1720190338,83852053,odom,base_link,7.09624830774836,5.425886396596118,0.0,0.0,0.0,-0.39352217660500866,0.9193151236219582,"(0.0026854599337155774, 3.523692527589166e-07, 0.0, 0.0, 0.0, 1.8263161584614935e-05, 3.5236925275892734e-07, 0.002685426573602572, 0.0, 0.0, 0.0, 1.742284440894336e-05, 0.0, 0.0, 0.0028531903182688126, -0.0014876743778018463, -0.0013479583543265549, 0.0, 0.0, 0.0, -0.0014876743778018846, 23.820244740730562, -2.021609475068087, 0.0, 0.0, 0.0, -0.0013479583543264903, -2.021609475068081, 16.03326814972026, 0.0, 1.826316158461493e-05, 1.742284440894336e-05, 0.0, 0.0, 0.0, 0.0026990213543918165)",0.5468245766021492,-8.567425880468133e-05,0.0,0.0,0.0,-0.002116039661161399,"(0.0630349904712728, 1.5332123971410584e-08, 0.0, 0.0, 0.0, 1.0976477633720251e-09, 1.5332123970237864e-08, 0.06309367297474885, 0.0, 0.0, 0.0, 3.1291245922580783e-06, 0.0, 0.0, 4.856509736897158, -0.27130414614605775, 0.8243180040533264, 0.0, 0.0, 0.0, -0.271304146146058, 0.28627688316805333, -0.005922410357717019, 0.0, 0.0, 0.0, 0.8243180040533268, -0.005922410357716956, 0.1915402327881914, 0.0, 1.097647763371388e-09, 3.129124592258079e-06, 0.0, 0.0, 0.0, 0.004074220047057444)"
2024/07/05/10:38:58.179793,14423,1720190338,135852098,odom,base_link,7.117342752330346,5.403783944302646,0.0,0.0,0.0,-0.3934855570631121,0.9193307981258608,"(0.002679871263819038, 3.672360553004467e-07, 0.0, 0.0, 0.0, 1.534841313452282e-05, 3.6723605530044543e-07, 0.002679836478780278, 0.0, 0.0, 0.0, 1.4639180353898337e-05, 0.0, 0.0, 0.0028462511550579475, -0.0016238129126342079, -0.0006670865885749156, 0.0, 0.0, 0.0, -0.0016238129126342478, 24.070234842664814, -2.035384365836833, 0.0, 0.0, 0.0, -0.0006670865885748145, -2.035384365836827, 16.193658777421227, 0.0, 1.534841313452281e-05, 1.4639180353898337e-05, 0.0, 0.0, 0.0, 0.0026923015791221086)",0.5493115826471665,-7.927264488399454e-05,0.0,0.0,0.0,-0.0009294131086239079,"(0.06303343248794113, 1.503398721533117e-08, 0.0, 0.0, 0.0, 7.350192194104423e-10, 1.5033987213691136e-08, 0.06309223718082689, 0.0, 0.0, 0.0, 2.5167502393978156e-06, 0.0, 0.0, 4.903892670149373, -0.27175966049475025, 0.829584463994427, 0.0, 0.0, 0.0, -0.27175966049475053, 0.2867857735661242, -0.005952144596193504, 0.0, 0.0, 0.0, 0.8295844639944273, -0.0059521445961934405, 0.19198065447120297, 0.0, 7.350192194103559e-10, 2.516750239397815e-06, 0.0, 0.0, 0.0, 0.003063553212077623)"
2024/07/05/10:38:58.229395,14424,1720190338,187851906,odom,base_link,7.135468058176847,5.384797956616776,0.0,0.0,0.0,-0.3933825668284892,0.9193748724624952,"(0.002678371382900744, 3.556483846530137e-07, 0.0, 0.0, 0.0, 1.480056899561799e-05, 3.556483846530151e-07, 0.0026783377495318457, 0.0, 0.0, 0.0, 1.4117920071124954e-05, 0.0, 0.0, 0.002844670619243047, -0.0016612607856042383, -0.001321855790837637, 0.0, 0.0, 0.0, -0.0016612607856042786, 24.321459188015865, -2.0501999291226305, 0.0, 0.0, 0.0, -0.0013218557908375268, -2.0501999291226243, 16.354717307742504, 0.0, 1.4800568995617986e-05, 1.4117920071124959e-05, 0.0, 0.0, 0.0, 0.002691481369289512)",0.5467630309976493,-7.612557004815876e-05,0.0,0.0,0.0,-0.000869381811689903,"(0.0630437855261394, 1.4620646904202781e-08, 0.0, 0.0, 0.0, 8.245423465442862e-10, 1.46206469021564e-08, 0.0631027685245405, 0.0, 0.0, 0.0, 3.2793703814384496e-06, 0.0, 0.0, 4.9526155132188645, -0.27224887214476956, 0.8348778623302748, 0.0, 0.0, 0.0, -0.27224887214476984, 0.28729588630451186, -0.005984377535035758, 0.0, 0.0, 0.0, 0.8348778623302752, -0.0059843775350356945, 0.19239555116719356, 0.0, 8.245423465442913e-10, 3.2793703814384487e-06, 0.0, 0.0, 0.0, 0.004097646725982349)"
2024/07/05/10:38:58.279775,14425,1720190338,238852024,odom,base_link,7.156058004985515,5.363227383445199,0.0,0.0,0.0,-0.3934891810962662,0.9193292469840116,"(0.0026643414063884418, 3.4345906473501144e-07, 0.0, 0.0, 0.0, 1.4585480959518489e-05, 3.4345906473499815e-07, 0.0026643091481726713, 0.0, 0.0, 0.0, 1.3918021584862713e-05, 0.0, 0.0, 0.0028298004586128286, -0.0018682551084938097, -0.0006382061838808821, 0.0, 0.0, 0.0, -0.0018682551084938542, 24.56898868954748, -2.0643535932885504, 0.0, 0.0, 0.0, -0.0006382061838807895, -2.064353593288544, 16.514278832796993, 0.0, 1.458548095951849e-05, 1.3918021584862713e-05, 0.0, 0.0, 0.0, 0.002677854703885641)",0.5490447371930748,-6.673916148799271e-05,0.0,0.0,0.0,0.0005044226365816164,"(0.06304080245312996, 1.4234958709253972e-08, 0.0, 0.0, 0.0, 6.623134008016782e-10, 1.423495870791984e-08, 0.06309986106973942, 0.0, 0.0, 0.0, 2.777777104322903e-06, 0.0, 0.0, 4.999620236399252, -0.2726502882993415, 0.8400697850274002, 0.0, 0.0, 0.0, -0.2726502882993418, 0.28779138783733677, -0.006017995340670137, 0.0, 0.0, 0.0, 0.8400697850274005, -0.006017995340670073, 0.19282760861478934, 0.0, 6.623134008014383e-10, 2.7777771043229024e-06, 0.0, 0.0, 0.0, 0.003301786490808523)"
2024/07/05/10:38:58.329392,14426,1720190338,290852070,odom,base_link,7.174235610148789,5.344156756425355,0.0,0.0,0.0,-0.39378048730428755,0.9192045081582214,"(0.0026745870932343777, 3.482996601530261e-07, 0.0, 0.0, 0.0, 1.4645617664602007e-05, 3.48299660153029e-07, 0.002674554268016574, 0.0, 0.0, 0.0, 1.3971871409547618e-05, 0.0, 0.0, 0.0028411702389890096, -0.0019230480605168343, -0.0012292479524918356, 0.0, 0.0, 0.0, -0.0019230480605168816, 24.822527378924843, -2.07994546723771, 0.0, 0.0, 0.0, -0.0012292479524916582, -2.079945467237703, 16.67777231307684, 0.0, 1.4645617664602004e-05, 1.3971871409547621e-05, 0.0, 0.0, 0.0, 0.002688635568192468)",0.5466304481570445,-6.138634941952852e-05,0.0,0.0,0.0,0.0004476890114371491,"(0.06306699510530046, 1.3678184631637621e-08, 0.0, 0.0, 0.0, 6.816082663880154e-10, 1.3678184630368991e-08, 0.06312604723718448, 0.0, 0.0, 0.0, 3.5498884817177424e-06, 0.0, 0.0, 5.048798169357884, -0.27309166988025096, 0.8453891930486152, 0.0, 0.0, 0.0, -0.27309166988025124, 0.28829774416248505, -0.006055341292245379, 0.0, 0.0, 0.0, 0.8453891930486155, -0.006055341292245314, 0.19324538783662887, 0.0, 6.8160826638748e-10, 3.5498884817177424e-06, 0.0, 0.0, 0.0, 0.004335077937483128)"
2024/07/05/10:38:58.379344,14427,1720190338,341851950,odom,base_link,7.194967815165147,5.322392901542164,0.0,0.0,0.0,-0.39370496749729583,0.9192368566196382,"(0.002663435319597323, 3.4270695363094906e-07, 0.0, 0.0, 0.0, 1.4574177117118979e-05, 3.42706953630964e-07, 0.002663402415888822, 0.0, 0.0, 0.0, 1.3889413336923332e-05, 0.0, 0.0, 0.0028291168019173784, -0.0020950048258431735, -0.0005557937272786925, 0.0, 0.0, 0.0, -0.0020950048258432143, 25.072355387297964, -2.0947376938884066, 0.0, 0.0, 0.0, -0.0005557937272785156, -2.094737693888399, 16.839640336554094, 0.0, 1.4574177117118985e-05, 1.3889413336923332e-05, 0.0, 0.0, 0.0, 0.002677372474557131)",0.5491906233491686,-6.417637715101882e-05,0.0,0.0,0.0,0.003960619861181084,"(0.06306585986198765, 1.2879652808555941e-08, 0.0, 0.0, 0.0, 3.0520450307819314e-10, 1.2879652806444995e-08, 0.06312482294167375, 0.0, 0.0, 0.0, 2.9043983213751766e-06, 0.0, 0.0, 5.096228129261265, -0.2734462038021707, 0.85060729930386, 0.0, 0.0, 0.0, -0.273446203802171, 0.2887895052136357, -0.006092626533773272, 0.0, 0.0, 0.0, 0.8506072993038604, -0.006092626533773207, 0.19367916070539032, 0.0, 3.052045030777476e-10, 2.9043983213751766e-06, 0.0, 0.0, 0.0, 0.0033988907100471295)"
2024/07/05/10:38:58.429680,14428,1720190338,393851995,odom,base_link,7.21299202722269,5.303495861326927,0.0,0.0,0.0,-0.3934461100704427,0.9193476809512476,"(0.0026744018712637966, 3.492530419343179e-07, 0.0, 0.0, 0.0, 1.4661001406970691e-05, 3.492530419343166e-07, 0.002674368258190546, 0.0, 0.0, 0.0, 1.3972581322617879e-05, 0.0, 0.0, 0.002841119528044068, -0.0020968238250728376, -0.0012774438503073428, 0.0, 0.0, 0.0, -0.0020968238250728658, 25.327857373875343, -2.1120847757868337, 0.0, 0.0, 0.0, -0.0012774438503072119, -2.1120847757868257, 17.0058598012748, 0.0, 1.4661001406970685e-05, 1.3972581322617882e-05, 0.0, 0.0, 0.0, 0.0026886843925088806)",0.546503552429419,-6.270923136740916e-05,0.0,0.0,0.0,0.0037722978101863594,"(0.06309039099005835, 1.2302162570701352e-08, 0.0, 0.0, 0.0, 4.049885760598572e-10, 1.2302162568348308e-08, 0.06314924297044036, 0.0, 0.0, 0.0, 3.658638735623627e-06, 0.0, 0.0, 5.146049050282054, -0.2738591272954282, 0.8559560350002964, 0.0, 0.0, 0.0, -0.2738591272954285, 0.289293487229635, -0.006133691326936305, 0.0, 0.0, 0.0, 0.8559560350002967, -0.00613369132693624, 0.19409388767511285, 0.0, 4.049885760594231e-10, 3.6586387356236276e-06, 0.0, 0.0, 0.0, 0.0044317076011626206)"
2024/07/05/10:38:58.479164,14429,1720190338,444852114,odom,base_link,7.23371995456515,5.281776477972922,0.0,0.0,0.0,-0.39342567062255945,0.9193564279947083,"(0.002663427929786562, 3.434029896041261e-07, 0.0, 0.0, 0.0, 1.4571271879482732e-05, 3.4340298960413106e-07, 0.0026633953766366267, 0.0, 0.0, 0.0, 1.389944397283889e-05, 0.0, 0.0, 0.0028291819403043865, -0.0021985719160531065, -0.0005376414602452197, 0.0, 0.0, 0.0, -0.002198571916053129, 25.579740681004555, -2.128434119211273, 0.0, 0.0, 0.0, -0.000537641460245084, -2.1284341192112644, 17.17044301217844, 0.0, 1.4571271879482733e-05, 1.3899443972838887e-05, 0.0, 0.0, 0.0, 0.002677452372389114)",0.5490374515456596,-5.596104031953956e-05,0.0,0.0,0.0,0.003395868189695533,"(0.06308684889601937, 1.2059204994444448e-08, 0.0, 0.0, 0.0, 5.462114940586991e-10, 1.2059204992862986e-08, 0.06314555959221933, 0.0, 0.0, 0.0, 2.9444886270355304e-06, 0.0, 0.0, 5.194010590245488, -0.2741889150505763, 0.8612010707726027, 0.0, 0.0, 0.0, -0.2741889150505766, 0.2897836945876187, -0.0061725388829904715, 0.0, 0.0, 0.0, 0.861201070772603, -0.0061725388829904065, 0.19452764625958716, 0.0, 5.462114940579112e-10, 2.944488627035531e-06, 0.0, 0.0, 0.0, 0.003437488656345339)"
2024/07/05/10:38:58.530000,14430,1720190338,495851994,odom,base_link,7.251714301222243,5.262902811166299,0.0,0.0,0.0,-0.3936446570789008,0.9192626849563919,"(0.0026607700023123723, 3.4420425674413523e-07, 0.0, 0.0, 0.0, 1.459706480274458e-05, 3.4420425674413264e-07, 0.002660737615156189, 0.0, 0.0, 0.0, 1.3927947458779754e-05, 0.0, 0.0, 0.0028267458781793247, -0.0020956287495549853, -0.001245402701899075, 0.0, 0.0, 0.0, -0.002095628749554998, 25.833380086661137, -2.1453587038313273, 0.0, 0.0, 0.0, -0.0012454027018989726, -2.145358703831318, 17.335366078523517, 0.0, 1.459706480274458e-05, 1.3927947458779757e-05, 0.0, 0.0, 0.0, 0.0026757580883916172)",0.5469329208915529,-5.2303963052606904e-05,0.0,0.0,0.0,0.003191583916706829,"(0.06309237293690231, 1.1763189773234634e-08, 0.0, 0.0, 0.0, 7.470279537445622e-10, 1.1763189771011055e-08, 0.063150935647091, 0.0, 0.0, 0.0, 3.682699994936271e-06, 0.0, 0.0, 5.243380334090112, -0.2745812296016897, 0.8664737823275853, 0.0, 0.0, 0.0, -0.27458122960169, 0.29027799344040645, -0.006212656600476436, 0.0, 0.0, 0.0, 0.8664737823275857, -0.006212656600476371, 0.1949351331576577, 0.0, 7.470279537434807e-10, 3.6826999949362714e-06, 0.0, 0.0, 0.0, 0.004450230210380945)"
2024/07/05/10:38:58.579861,14431,1720190338,547852039,odom,base_link,7.272983224499214,5.240572852121947,0.0,0.0,0.0,-0.39377598680923886,0.9192064361243398,"(0.0026738110018074968, 3.4815397012626043e-07, 0.0, 0.0, 0.0, 1.4610482666555223e-05, 3.4815397012626954e-07, 0.0026737778862486227, 0.0, 0.0, 0.0, 1.3931273250548063e-05, 0.0, 0.0, 0.002840624014598148, -0.002150948726664617, -0.0006993823976031966, 0.0, 0.0, 0.0, -0.0021509487266646267, 26.093477437557034, -2.162082884686602, 0.0, 0.0, 0.0, -0.000699382397603032, -2.1620828846865927, 17.504996162135683, 0.0, 1.4610482666555218e-05, 1.3931273250548066e-05, 0.0, 0.0, 0.0, 0.0026876855285818783)",0.5497269943623415,-6.03004343477189e-05,0.0,0.0,0.0,0.0010652250287268798,"(0.06311545753072924, 1.1181537112814676e-08, 0.0, 0.0, 0.0, 3.946566449407294e-10, 1.1181537110408364e-08, 0.06317387772444823, 0.0, 0.0, 0.0, 2.9391825700591744e-06, 0.0, 0.0, 5.293160304610961, -0.2749318891233134, 0.871847732083526, 0.0, 0.0, 0.0, -0.27493188912331373, 0.290779804694936, -0.00625143496321222, 0.0, 0.0, 0.0, 0.8718477320835263, -0.006251434963212155, 0.1953724603175805, 0.0, 3.946566449400486e-10, 2.9391825700591744e-06, 0.0, 0.0, 0.0, 0.003452679172702842)"
2024/07/05/10:38:58.629177,14432,1720190338,598851919,odom,base_link,7.290828471345198,5.221846696731283,0.0,0.0,0.0,-0.3936701124336975,0.919251784102941,"(0.002663330282478009, 3.454931433542551e-07, 0.0, 0.0, 0.0, 1.464385522725437e-05, 3.4549314335423704e-07, 0.0026632970140787722, 0.0, 0.0, 0.0, 1.3954526131239984e-05, 0.0, 0.0, 0.002829286657305914, -0.0020151474912149326, -0.0016109401619109525, 0.0, 0.0, 0.0, -0.0020151474912149386, 26.350769031181322, -2.178441017803367, 0.0, 0.0, 0.0, -0.0016109401619107803, -2.1784410178033573, 17.670936120381494, 0.0, 1.464385522725437e-05, 1.3954526131239987e-05, 0.0, 0.0, 0.0, 0.0026779992870316267)",0.5473221743328203,-6.21390127640867e-05,0.0,0.0,0.0,0.0010196190586657507,"(0.06310899700366553, 1.0566959484792054e-08, 0.0, 0.0, 0.0, 2.7958638151941205e-10, 1.0566959483170474e-08, 0.06316728857499644, 0.0, 0.0, 0.0, 3.671666233762141e-06, 0.0, 0.0, 5.343622380383039, -0.2753493888982733, 0.8771456337909057, 0.0, 0.0, 0.0, -0.27534938889827365, 0.29127655873740743, -0.006290863771904716, 0.0, 0.0, 0.0, 0.877145633790906, -0.00629086377190465, 0.19576508202219592, 0.0, 2.795863815187441e-10, 3.671666233762141e-06, 0.0, 0.0, 0.0, 0.00446532823836637)"
2024/07/05/10:38:58.679798,14433,1720190338,650851965,odom,base_link,7.311931072175222,5.1996994828227665,0.0,0.0,0.0,-0.3937744114249123,0.919207110996735,"(0.0026744476844662375, 3.485635854361954e-07, 0.0, 0.0, 0.0, 1.4631394376996635e-05, 3.4856358543618594e-07, 0.0026744141872610512, 0.0, 0.0, 0.0, 1.3945803223045738e-05, 0.0, 0.0, 0.0028412098388143894, -0.00211540445539303, -0.0010032873789335302, 0.0, 0.0, 0.0, -0.002115404455393034, 26.614489113340497, -2.1946297408380944, 0.0, 0.0, 0.0, -0.0010032873789334261, -2.194629740838084, 17.841881869586803, 0.0, 1.463139437699663e-05, 1.394580322304574e-05, 0.0, 0.0, 0.0, 0.0026881756464452403)",0.5498031801795777,-5.311708994081171e-05,0.0,0.0,0.0,0.006957909862477717,"(0.06312807897300861, 1.0199623311744242e-08, 0.0, 0.0, 0.0, 2.9249834117878275e-10, 1.019962331027879e-08, 0.06318625840703801, 0.0, 0.0, 0.0, 2.9298275077312662e-06, 0.0, 0.0, 5.39449311711578, -0.2757192152638929, 0.882553977489567, 0.0, 0.0, 0.0, -0.2757192152638933, 0.29178015594468537, -0.006330112949575759, 0.0, 0.0, 0.0, 0.8825539774895673, -0.006330112949575693, 0.19619116829208602, 0.0, 2.92498341178009e-10, 2.929827507731266e-06, 0.0, 0.0, 0.0, 0.003458630466228854)"
